,0
0,0.1557521749259499
1,0.051749186033158076
2,0.05857932410882294
3,1.6989692102891787
4,0.13544701553392954
5,0.23661563311117598
6,0.20314783015392707
7,0.20488213785036036
8,0.2701560686862843
9,0.30888580091832935
10,0.23206368204987793
11,1.369860846321122
12,0.2650166972216692
13,0.16977821287857764
14,0.07752731995012714
15,0.5033885462601831
16,0.23497487654973587
17,0.13517988960308258
18,0.06199596233288805
19,0.045095018546328254
20,1.3575920117856386
21,0.728857660265175
22,0.10072474855116002
23,0.19823764113386938
24,0.2243017384598021
25,0.06792412668785465
26,0.232891709003329
27,0.12449177195896415
28,0.19612110940767719
29,0.21882122595956965
30,0.13366886783532927
31,0.22458897594362753
32,0.19121564009809805
33,0.35930261795001434
34,0.24435247393406373
35,0.21973938635735518
36,1.1754753182457651
37,0.09784384075133024
38,0.2978787431537268
39,0.2002668791553748
40,0.37493392511392826
41,0.17212756297609066
42,0.06496499883921614
43,0.16924124162412846
44,0.203753992448223
45,0.3950462543895594
46,0.09109525968033028
47,0.20743454518678664
48,0.14057196733675206
49,0.17117986182807
50,2.8810234645192794
51,0.2707867152250928
52,0.28078269106874454
53,0.08609254352624043
54,0.07442015645501561
55,0.08390480102526031
56,0.23546509668993443
57,0.2664590593102324
58,0.28515018095186156
59,0.3540250075988647
60,0.19869692014855256
61,0.08356361595593499
62,0.2633480155437281
63,0.2826045129054359
64,0.2965373156718418
65,0.3356637685895345
66,0.11074051181917549
67,0.12827793198579357
68,1.1089132705983518
69,0.17611490385866546
70,0.1397640156951298
71,2.0668170882642674
72,0.17136818048091415
73,0.14927077519140214
74,0.3157322849017076
75,0.6548484728994771
76,0.308357972190024
77,0.2963259448222503
78,0.2253794619009346
79,0.1584790511691516
80,0.1888967752012159
81,0.24093579873145712
82,0.13033754532054553
83,0.23528032599929155
84,0.20543612393753613
85,0.1580126035683655
86,0.16123541184513793
87,0.8990960506682352
88,0.48385534530044016
89,0.10258992762797063
90,0.1761391399266219
91,0.05637115482731822
92,0.10940350774721258
93,1.830954577716322
94,0.04982276127223288
95,0.13487587844870413
96,0.07366168335775741
97,0.19093164155027031
98,0.24427385032452364
99,0.7168236304559811
100,0.1635341337906873
101,0.04105804934997015
102,0.1742550632986636
103,0.04853682008503949
104,0.06668440392852523
105,0.11990588167493657
106,0.27919252216172263
107,0.25469190111883266
108,0.2787744234870181
109,0.15169133622919886
110,0.2517924757226606
